y/delta,y^+,u'u',v'v',w'w',u'v',u'w',v'w',k,nx,ny,nz,Lx,Lz,n,nu,delta,U_mean,u_tau,Re_tau
0.1369657493523612,710.2902888586518,4.443232783761171,1.19643682746303,1.810597275110372,-0.8581112788349456,0.00146299770830729,-0.0003303199704313478,3.725133443167286,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1379785798189108,715.542723485937,4.433523317272917,1.195541668078783,1.807203433578025,-0.8571202208323884,0.001542375016129896,-0.0003353171840935902,3.718134209464863,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1389948343832318,720.8129151320868,4.423805030357375,1.194640997997486,1.803818984637143,-0.8561256195057131,0.001620102009888589,-0.0003404855930834532,3.711132506496002,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1400145090085857,726.1008428629913,4.414077170589779,1.193735101607932,1.800444204689136,-0.8551272778729583,0.001695500988042953,-0.0003457692168303851,3.704128238443423,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1410375996446491,731.4064856740898,4.404340058564752,1.192824203460672,1.7970791853394,-0.8541251804637829,0.001768380798000987,-0.0003511476342719731,3.697121723682412,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1420641022275294,736.729822490453,4.39459494621594,1.191908370531993,1.793723345464895,-0.8531194155406833,0.00183859744007469,-0.0003564223218203132,3.690113331106414,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1430940126797814,742.0708321668695,4.384843985083559,1.190987647692147,1.790376366749218,-0.8521099614209766,0.001906166983658745,-0.0003614284016278714,3.683103999762462,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1441273269104231,747.4294934879276,4.375088141487595,1.19006217845013,1.787038162130016,-0.851096746719796,0.001970866754373161,-0.0003663247939746798,3.67609424103387,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1451640408149519,752.8057851680993,4.365327394001944,1.189132234354995,1.783707869879346,-0.8500796412499749,0.00203230960815794,-0.0003712559568237712,3.669083749118143,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1462041502753618,758.1996858518283,4.355563524910942,1.188198167089049,1.780384750708728,-0.849058729037464,0.002090558365411764,-0.0003762574991351892,3.66207322135436,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1472476511601583,763.6111741136092,4.345798285340416,1.187260263515327,1.777068862294634,-0.8480341419872905,0.002145505283796673,-0.0003811653688326768,3.655063705575189,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.148294539324376,769.0402284580783,4.336031628300742,1.186318552613215,1.773761488454629,-0.8470059729409162,0.002197743121797787,-0.0003858324305587129,3.648055834684293,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1493448106095945,774.4868273200947,4.326263303579008,1.185372943501192,1.770464415042654,-0.845974164015449,0.002249233625874325,-0.0003902359428165286,3.641050331061427,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.150398460843955,779.9509490648281,4.316493836853284,1.18442342682566,1.767178791848487,-0.8449385068751314,0.002301507911953347,-0.0003943970522359983,3.634048027763716,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1514554858421772,785.4325719878444,4.306723764007683,1.183469956282484,1.763904793132662,-0.8438989076160562,0.002354312981034314,-0.0003984445946969479,3.627049256711414,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1525158814055754,790.9316743151926,4.29695495800857,1.182512347374899,1.760642427100103,-0.8428555734635123,0.002406925676190024,-0.0004026056848965122,3.620054866241786,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1535796433220755,796.4482342034892,4.287189655401955,1.181550375722933,1.757391844313232,-0.8418086910114777,0.002459117331355033,-0.0004068305698282004,3.61306593771906,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1546467673662316,801.982229740006,4.277428056641389,1.180583906135495,1.754151825253227,-0.8407582077111113,0.002511699377378128,-0.0004110800958995915,3.606081894015056,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1557172492992431,807.5336389427595,4.267669948506184,1.179612832829962,1.750920237099806,-0.8397039061179321,0.002565269784009603,-0.0004153999298906445,3.599101509217976,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1567910848689711,813.102439760594,4.257916196676951,1.178637024625808,1.747694740846184,-0.8386457493125196,0.00261930414444426,-0.0004196957133854091,3.592123981074472,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1578682698099554,818.6886100732726,4.248167543339624,1.177656271870452,1.744473508227304,-0.8375838440572605,0.002673140396618516,-0.0004239005189760291,3.58514866171869,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1589487998434316,824.2921276915627,4.238424171384392,1.176670231787382,1.741256068682718,-0.8365183761058028,0.002727230245981372,-0.0004280748632023385,3.578175235927247,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1600326706773481,829.912970357326,4.228686482487064,1.175678565434373,1.738042768759763,-0.8354496737335746,0.002782203812340805,-0.0004324076458273085,3.5712039083406,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1611198780063829,835.5511157436063,4.218953807439545,1.174681183721411,1.734834962001859,-0.8343777328938562,0.002837812150639888,-0.0004368569925566671,3.564234976581408,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.162210417511961,841.2065414547162,4.209225155352568,1.173678120624002,1.731634270416877,-0.8333022007637051,0.002893402709763027,-0.0004412745215443599,3.557268773196724,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1633042848622714,846.8792250263313,4.199499992540035,1.172669408108399,1.7284411162347,-0.8322229679530915,0.002948758249340977,-0.0004456294642306553,3.550305258441568,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1644014757122844,852.5691439255726,4.189777893211976,1.171655067381512,1.725255355437445,-0.8311402043071516,0.003004501490744785,-0.0004501383968514929,3.543344158015466,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1655019857037684,858.2762755511008,4.180057856047062,1.170635123687957,1.722075943809051,-0.8300538587983607,0.00306174385179358,-0.000454797734835298,3.536384461772036,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1666058104653082,864.0005972332054,4.17033777610024,1.169609621583741,1.718901707847122,-0.828963838546428,0.003120915687091773,-0.000459512211066018,3.529424552765551,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1677129456123213,869.7420862338929,4.160616603841424,1.168578744501664,1.715732050796838,-0.8278702742452667,0.003181400948362664,-0.0004642390221685289,3.522463699569963,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1688233867470759,875.5007197469782,4.150896059720932,1.167542900984073,1.712566771832201,-0.8267732181765935,0.0032423131622482,-0.0004688252153820093,3.515502866268603,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1699371294587083,881.2764748981765,4.141178710425474,1.166502534025509,1.709406557258119,-0.8256725253497136,0.00330335169361035,-0.00047323572546683,3.508543900854551,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1710541693232404,887.0693287451913,4.131466367231187,1.165457929944334,1.70625288672239,-0.8245680237760369,0.003364762796994299,-0.0004774691706285962,3.501588591948956,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1721745019035971,892.8792582778085,4.121760562478155,1.164409310020644,1.703107435107819,-0.8234599508407665,0.003426992487684754,-0.0004816414132711227,3.494638653803309,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1732981227496241,898.7062404179852,4.112061783114625,1.163356868111,1.699971244563493,-0.8223485445746395,0.003490030954302435,-0.0004858167261018918,3.487694947894559,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1744250273981057,904.550252019944,4.102369165673897,1.162300655593605,1.696845272955779,-0.8212336650910015,0.003553680038798552,-0.0004897566517704859,3.48075754711164,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1755552113727823,910.4112698702626,4.092681415335531,1.161240583502916,1.693729253425829,-0.8201152943723544,0.003618127164873686,-0.0004934207324744379,3.473825626132138,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1766886701843681,916.2892706879668,4.082997248104044,1.160176460889064,1.690621699319583,-0.8189934098111074,0.003682938829824033,-0.0004970341401470887,3.466897704156345,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1778253993305691,922.184231124623,4.073315114634639,1.159107915734069,1.687521614287381,-0.8178677037561707,0.003746814944161916,-0.0005006500578302108,3.459972322328044,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1789653942961013,928.0961277644328,4.06363428433628,1.158034451507167,1.684428223056095,-0.8167382399409671,0.003807866286029616,-0.0005042026555827585,3.453048479449771,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1801086505527079,934.0249371243224,4.053955120248566,1.156955445053756,1.681340872201112,-0.8156054459010437,0.003864905590160701,-0.0005077560203905655,3.446125718751717,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1812551635591777,939.9706356540376,4.044278310086812,1.155870196109905,1.678259253010954,-0.814469446354767,0.003916889202810684,-0.0005114170240250824,3.439203879603835,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1824049287613636,945.9331997362395,4.034604606909825,1.154778070760005,1.675182906100342,-0.813330242858082,0.003962229203387299,-0.0005149969094787714,3.432282791885086,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1835579415921998,951.9126056865948,4.024934098322971,1.153678668299154,1.672110936507879,-0.8121876732474322,0.00400037180002216,-0.0005183465945857163,3.425361851565002,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1847141974717204,957.9088297538711,4.015266094900181,1.152571925200236,1.669043392092144,-0.8110414872522365,0.004032821814409767,-0.0005216287421497009,3.41844070609628,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1858736918070775,963.9218481200322,4.005600141908804,1.151458037579617,1.665979996755129,-0.8098915863975799,0.004062065193940469,-0.0005247200644935077,3.411519088121775,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1870364199925597,969.9516369003323,3.995936911812365,1.150337313708284,1.662919635520907,-0.808738009384752,0.00408941635267519,-0.0005274025075165831,3.404596930520778,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1882023774096101,975.9981721434102,3.986278243206798,1.149210102941468,1.659861272042889,-0.8075809926449242,0.004114994787111808,-0.0005298516667598204,3.397674809095578,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1893715594268448,982.0614298313852,3.976624999940567,1.148076806333532,1.656805388155943,-0.8064205644989105,0.004138815486990308,-0.0005323260944269516,3.390753597215021,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1905439614000709,988.141385879951,3.966975705820514,1.146937809855444,1.653753683980244,-0.8052566904805141,0.004160473461980878,-0.0005349416558728272,3.383833599828101,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1917195786723058,994.2380161384748,3.95732883993746,1.14579338541749,1.650708748369637,-0.8040893360994616,0.004179119660890148,-0.0005376593922086308,3.376915486862294,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1928984065737949,1000.351296390089,3.947683795991209,1.144643672576582,1.647673320756865,-0.8029184053074423,0.004194327191538914,-0.0005404621684617539,3.370000394662328,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1940804404220302,1006.481202351789,3.938040742233329,1.143488729538865,1.644648471831321,-0.8017438630606553,0.004206188380963519,-0.0005433439503060636,3.363088971801758,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1952656755217695,1012.627709674532,3.928401057346501,1.142328715675669,1.641633143577692,-0.8005658759500044,0.004214921690078782,-0.0005463459459402752,3.356181458299931,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1964541071650546,1018.79079394333,3.918766032199254,1.141163954135951,1.638626020300587,-0.7993842729263779,0.004220448568619148,-0.0005494032271124122,3.349278003317896,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.19764573063123,1024.970430677351,3.90913682789925,1.139994720010023,1.635626142341984,-0.7981989823511701,0.004223080413477378,-0.0005523081223442452,3.342378845125628,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.1988405411869618,1031.16659533001,3.899514229296197,1.138821045306462,1.632633195596918,-0.7970103384757561,0.004223038503539074,-0.0005551006483460374,3.335484235099789,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2000385340862563,1037.379263289073,3.889898796879944,1.137642856596884,1.629647479206047,-0.7958184066927159,0.004219644834586664,-0.0005577937672559281,3.328594566341437,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2012397045704789,1043.608409876751,3.880292240421487,1.136460014722797,1.626669562455,-0.7946231857586958,0.004212596008443733,-0.000560284746598475,3.321710908799642,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2024440478683736,1049.854010349799,3.870696744065106,1.135272284607052,1.62369952543424,-0.79342473272508,0.004202514992175129,-0.0005625972490164958,3.314834277053199,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2036515591960808,1056.116039899616,3.861112923219953,1.134079400543365,1.620736726188235,-0.7922229717257601,0.004189387899303025,-0.0005649500146018131,3.307964524975776,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2048622337571573,1062.394473652339,3.851540384255016,1.132881027274228,1.61778099795224,-0.7910178164778702,0.004172259655344675,-0.0005675854936851141,3.301101204740742,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2060760667425949,1068.689286668947,3.841978681716401,1.131676827748007,1.614832524878917,-0.7898094828791966,0.004150640652930716,-0.0005705325496035625,3.294244017171662,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2072930533308397,1075.000453945356,3.832426395213397,1.130466480337978,1.611890682451691,-0.7885979643749601,0.004124980678804028,-0.0005737236410345085,3.287391779001532,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.208513188687811,1081.327950412521,3.822881726040986,1.129249778236835,1.608952549966261,-0.7873831418656141,0.004096150028354372,-0.0005769541279296599,3.280542027122041,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2097364679669207,1087.671750936537,3.813344043243877,1.12802668075212,1.606013949883921,-0.7861650002352185,0.004064719198210273,-0.0005800042323114693,3.273692336939959,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2109628863090924,1094.031830318731,3.803812896535792,1.126797326674444,1.603072551556614,-0.7849435430556477,0.004030787900986257,-0.0005829075864505691,3.266841387383425,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2121924388427812,1100.408163295772,3.794287793835966,1.125562002438331,1.600127463409335,-0.7837189231950309,0.003995018611120821,-0.0005857708319319865,3.259988629841816,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.213425120683992,1106.800724539766,3.784767440012965,1.124321242044346,1.597177277800162,-0.7824911100519153,0.003959647836391696,-0.0005886894760087462,3.253132979928736,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2146609269363,1113.209488658356,3.775250008798555,1.123075693726886,1.594221368136805,-0.7812601655842036,0.003927068375913226,-0.000591590811949712,3.246273535331123,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2158998526908696,1119.634430194825,3.765735348972895,1.121825715908148,1.591260438343382,-0.7800261801092023,0.003898857542311576,-0.0005942281685280277,3.239410751612212,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2171418930264742,1126.0755236282,3.756224413765388,1.120571417932762,1.588294617224312,-0.7787890361360319,0.003876044208214998,-0.0005966691345126446,3.232545224461231,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2183870430095151,1132.532743373343,3.746717399621187,1.119312840721901,1.585324022818874,-0.7775486074136765,0.003859244486667397,-0.0005990975030820048,3.225677131580981,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2196352976940419,1139.006063781066,3.737214124054688,1.118050065635335,1.5823488938027,-0.7763047554422537,0.003847786245910097,-0.000601713698789325,3.218806541746362,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2208866521217717,1145.495459138223,3.727715738966779,1.116783257114137,1.579369888934846,-0.7750575008582379,0.003840323141485227,-0.0006045393815205246,3.21193444250788,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2221411013221088,1152.000903667817,3.718224486202297,1.115512473689656,1.576388959789369,-0.7738069474554206,0.003835691749714139,-0.0006074392581660475,3.205062959840661,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2233986403121647,1158.522371529099,3.708742473763371,1.114237601701504,1.573407839894694,-0.7725533015490024,0.00383345102550392,-0.0006103867184409855,3.198193957679785,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2246592640967775,1165.059836817673,3.699273317265713,1.112958422368016,1.570427025586102,-0.7712967845787996,0.003832970352436011,-0.0006135177427270017,3.191329382609915,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.225922967668532,1171.613273565601,3.689819053056181,1.11167482835507,1.567446809609669,-0.7700372940350558,0.003833852585843596,-0.0006168056215906341,3.18447034551046,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.22718974600778,1178.182655741502,3.680380141518104,1.11038674648119,1.564467485829938,-0.7687746919491016,0.003835945639220279,-0.0006199442273151221,3.177617186914616,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2284595940826589,1184.767957250655,3.670957602789376,1.109093893195745,1.561489695586295,-0.7675088871716639,0.003839150450686939,-0.0006227749644290836,3.170770595785708,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2297325068491136,1191.369151935108,3.661551059932058,1.107796089344922,1.558513341649274,-0.7662397590515362,0.003843813905832071,-0.0006255207023455914,3.163930245463127,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2310084792509147,1197.986213573777,3.652159805304457,1.106493368832003,1.555538829127562,-0.7649674767148831,0.003850395326365772,-0.0006284965918510343,3.157096001632011,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.23228750621968,1204.619115882551,3.64278353545161,1.105185693679311,1.55256727265241,-0.7636923725786541,0.003858357879004453,-0.0006315015863914513,3.150268250891666,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2335695826748936,1211.267832514399,3.633420377741436,1.103872771846538,1.549599835212145,-0.7624142845149233,0.003867376429768477,-0.0006343532325085589,3.14344649240006,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2348547035239266,1217.93233705947,3.624067150721863,1.102554191640476,1.546637457921742,-0.7611330743405187,0.003878034461988995,-0.0006370894615765169,3.136629400142041,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2361428636620574,1224.612603045204,3.614720903684245,1.101229640873906,1.543680442647185,-0.7598487119828888,0.00389136445202328,-0.00063992277704256,3.129815493602668,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2374340579724918,1231.308603936432,3.605380752501453,1.099899051636462,1.540728569402033,-0.7585610887184925,0.003907791515052213,-0.0006429147728300612,3.123004186769974,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2387282813263832,1238.020313135483,3.596047182415861,1.09856239750514,1.537782178029417,-0.7572700955986996,0.003926921954512278,-0.0006458584439355859,3.116195878975209,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2400255285828533,1244.747703982291,3.586722571237012,1.09721950299245,1.534842406261081,-0.7559758422565073,0.003948789916640022,-0.0006485522634982997,3.109392240245272,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.241325794589012,1251.490749754498,3.577410684369305,1.095870199620287,1.531909141701962,-0.754678691660986,0.003974046992043603,-0.0006510987002527044,3.102595012845777,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2426290741799787,1258.249423667563,3.568113287945366,1.094514411561231,1.528981317204838,-0.7533787226002485,0.004003100337492979,-0.0006536817023472512,3.095804508355718,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.243935362178902,1265.023698874869,3.558829573204061,1.093151984304652,1.526058482620477,-0.7520758481108116,0.004035307154466985,-0.000656283877664927,3.089020020064596,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2452446533969805,1271.813548467826,3.549557314205477,1.091782476084014,1.523140681465705,-0.7507699567434496,0.004069260107629535,-0.0006588006947855575,3.082240235877598,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2465569426334837,1278.618945475978,3.540296286804911,1.090405281487136,1.520227896640477,-0.7494610839077908,0.004103623309179719,-0.0006611874432528674,3.075464732466262,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2478722246757725,1285.439862867117,3.531048642750175,1.089020055562359,1.517319301127735,-0.7481492245811583,0.004137392224795933,-0.0006635493763535174,3.068693999720134,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2491904942993197,1292.276273547382,3.521813558999344,1.087626682812962,1.514413772548939,-0.7468342023771565,0.004169418395632549,-0.0006660152495397225,3.061927007180622,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.250511746267731,1299.12815036137,3.512589152423458,1.08622517182453,1.511510107640585,-0.7455159916950983,0.004199125526995249,-0.0006684159417797113,3.055162215944287,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2518359753327656,1305.995466092244,3.503375702928163,1.084815694016256,1.508606393596557,-0.7441948900441493,0.004226103915068594,-0.0006705808923398196,3.048398895270488,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2531631762343574,1312.878193461843,3.494173735254799,1.083398510316327,1.505701294444258,-0.7428710974014978,0.004249286837812248,-0.0006723998334612303,3.041636770007692,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2544933437006351,1319.776305130784,3.48498221145559,1.081973903392908,1.502794937932597,-0.741544475468447,0.004266826229264723,-0.000673809030128007,3.034875526390548,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2558264724479445,1326.68977369858,3.475800547537697,1.08054220943202,1.499887516275461,-0.7402149937289481,0.004277125473135667,-0.0006749766265108595,3.028115136622589,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2571625571808682,1333.618571703741,3.466629008242306,1.079103763669313,1.496980104874115,-0.7388827616189158,0.004280835253174753,-0.000676091556099608,3.021356438392867,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.258501592592247,1340.562671623885,3.457468099490356,1.077658757725605,1.494074525341959,-0.7375477551353252,0.004279629739181857,-0.0006773350889553777,3.01460069127896,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2598435733632014,1347.52204587585,3.448318405846176,1.076207462444925,1.491171538679256,-0.7362098369941368,0.004274601675803881,-0.000678838520059055,3.007848703485179,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2611884941631522,1354.496666815801,3.43917974781438,1.074750336002145,1.488271337919266,-0.7348687541602767,0.004266194171123474,-0.0006805927502835573,3.001100710867895,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2625363496498421,1361.486506739341,3.430050421495823,1.073287934581382,1.485372057917021,-0.7335245463326744,0.004255347138274681,-0.0006825322441432959,2.994355206997112,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2638871344693565,1368.491537881619,3.420929105239923,1.07182094196535,1.482471896580906,-0.7321773056713808,0.004243579571685562,-0.0006844304904628551,2.98761097189309,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
0.2652408432561453,1375.511732417445,3.411816776288018,1.070350029771395,1.47957037642781,-0.7308272134915289,0.004232277653245795,-0.0006862955528618335,2.980868591243611,10240,1536,7680,8pi,3pi,7,8.00000e-06,1.000,1.000,4.14872e-02,5185.897
