nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       359, 0.000000000E+00,-6.764268130E-02, 0.000000000E+00, 4.539444149E-01, 9.528425932E-01, 2.112201648E-03, 7.684629527E-04, 1.409302116E-03,-1.449257688E-04, 0.000000000E+00, 3.560059890E-02
       360, 0.000000000E+00,-6.499002874E-02, 0.000000000E+00, 4.540334046E-01, 9.529350996E-01, 2.109057503E-03, 7.676766836E-04, 1.407750999E-03,-1.392394915E-04, 0.000000000E+00, 3.421380371E-02
       361, 0.000000000E+00,-6.233737618E-02, 0.000000000E+00, 4.541189075E-01, 9.530240297E-01, 2.106038388E-03, 7.669225452E-04, 1.406261581E-03,-1.335531124E-04, 0.000000000E+00, 3.282698989E-02
       362, 0.000000000E+00,-5.968471989E-02, 0.000000000E+00, 4.542008638E-01, 9.531093240E-01, 2.103144303E-03, 7.662004791E-04, 1.404833863E-03,-1.278666314E-04, 0.000000000E+00, 3.142262623E-02
       363, 0.000000000E+00,-5.703206733E-02, 0.000000000E+00, 4.542791843E-01, 9.531908035E-01, 2.100374550E-03, 7.655103109E-04, 1.403467730E-03,-1.221801067E-04, 0.000000000E+00, 3.001826257E-02
       364, 0.000000000E+00,-5.437941104E-02, 0.000000000E+00, 4.543540180E-01, 9.532685876E-01, 2.097730059E-03, 7.648523897E-04, 1.402163529E-03,-1.164935384E-04, 0.000000000E+00, 2.861389890E-02
       365, 0.000000000E+00,-5.172675848E-02, 0.000000000E+00, 4.544251561E-01, 9.533425570E-01, 2.095211064E-03, 7.642265409E-04, 1.400921028E-03,-1.108069555E-04, 0.000000000E+00, 2.715687081E-02
       366, 0.000000000E+00,-4.907410219E-02, 0.000000000E+00, 4.544925690E-01, 9.534126520E-01, 2.092817798E-03, 7.636328228E-04, 1.399740344E-03,-1.051203944E-04, 0.000000000E+00, 2.571740001E-02
       367, 0.000000000E+00,-4.642144963E-02, 0.000000000E+00, 4.545563161E-01, 9.534789324E-01, 2.090550261E-03, 7.630711771E-04, 1.398621826E-03,-9.943391342E-05, 0.000000000E+00, 2.424282581E-02
       368, 0.000000000E+00,-4.376879707E-02, 0.000000000E+00, 4.546162784E-01, 9.535412788E-01, 2.088407986E-03, 7.625415456E-04, 1.397565124E-03,-9.374755609E-05, 0.000000000E+00, 2.271557599E-02
       369, 0.000000000E+00,-4.111614078E-02, 0.000000000E+00, 4.546723962E-01, 9.535995722E-01, 2.086390741E-03, 7.620438118E-04, 1.396570122E-03,-8.806138067E-05, 0.000000000E+00, 2.125854604E-02
       370, 0.000000000E+00,-3.846348822E-02, 0.000000000E+00, 4.547247291E-01, 9.536539316E-01, 2.084498759E-03, 7.615780924E-04, 1.395636937E-03,-8.237543807E-05, 0.000000000E+00, 1.976641268E-02
       371, 0.000000000E+00,-3.581083193E-02, 0.000000000E+00, 4.547731578E-01, 9.537042975E-01, 2.082732506E-03, 7.611443289E-04, 1.394765568E-03,-7.668979379E-05, 0.000000000E+00, 1.818650402E-02
       372, 0.000000000E+00,-3.315817937E-02, 0.000000000E+00, 4.548175931E-01, 9.537504315E-01, 2.081091981E-03, 7.607423468E-04, 1.393956016E-03,-7.100454241E-05, 0.000000000E+00, 1.662415080E-02
       373, 0.000000000E+00,-3.050552309E-02, 0.000000000E+00, 4.548580050E-01, 9.537924528E-01, 2.079576952E-03, 7.603720296E-04, 1.393208047E-03,-6.531977851E-05, 0.000000000E+00, 1.502668671E-02
       374, 0.000000000E+00,-2.785287052E-02, 0.000000000E+00, 4.548943639E-01, 9.538301826E-01, 2.078187186E-03, 7.600334357E-04, 1.392521430E-03,-5.963558579E-05, 0.000000000E+00, 1.339411642E-02
       375, 0.000000000E+00,-2.520021610E-02, 0.000000000E+00, 4.549264908E-01, 9.538635612E-01, 2.076921985E-03, 7.597263902E-04, 1.391896047E-03,-5.395210610E-05, 0.000000000E+00, 1.179665141E-02
       376, 0.000000000E+00,-2.254756168E-02, 0.000000000E+00, 4.549545050E-01, 9.538926482E-01, 2.075782046E-03, 7.594509516E-04, 1.391332014E-03,-4.826945951E-05, 0.000000000E+00, 1.016407833E-02
       377, 0.000000000E+00,-1.989490725E-02, 0.000000000E+00, 4.549783766E-01, 9.539173841E-01, 2.074767603E-03, 7.592071779E-04, 1.390830148E-03,-4.258778063E-05, 0.000000000E+00, 8.513951674E-03
       378, 0.000000000E+00,-1.724225283E-02, 0.000000000E+00, 4.549980760E-01, 9.539378285E-01, 2.073879354E-03, 7.589953602E-04, 1.390390564E-03,-3.690722951E-05, 0.000000000E+00, 6.863825489E-03
       379, 0.000000000E+00,-1.458959840E-02, 0.000000000E+00, 4.550136328E-01, 9.539539814E-01, 2.073116833E-03, 7.588152075E-04, 1.390012912E-03,-3.122792987E-05, 0.000000000E+00, 5.283917300E-03
       380, 0.000000000E+00,-1.193694398E-02, 0.000000000E+00, 4.550252557E-01, 9.539659619E-01, 2.072480042E-03, 7.586667198E-04, 1.389696961E-03,-2.554997991E-05, 0.000000000E+00, 3.791780677E-03
       381, 0.000000000E+00,-9.284289554E-03, 0.000000000E+00, 4.550332129E-01, 9.539741874E-01, 2.071969677E-03, 7.585498388E-04, 1.389443176E-03,-1.987343239E-05, 0.000000000E+00, 2.404972212E-03
       382, 0.000000000E+00,-6.631635595E-03, 0.000000000E+00, 4.550378919E-01, 9.539790154E-01, 2.071584575E-03, 7.584643317E-04, 1.389250974E-03,-1.419827640E-05, 0.000000000E+00, 1.246372587E-03
       383, 0.000000000E+00,-3.978981171E-03, 0.000000000E+00, 4.550401270E-01, 9.539812803E-01, 2.071325667E-03, 7.584103150E-04, 1.389120705E-03,-8.524378245E-06, 0.000000000E+00, 4.564181145E-04
       384, 0.000000000E+00,-1.326327096E-03, 0.000000000E+00, 4.550408125E-01, 9.539819956E-01, 2.071193419E-03, 7.583877305E-04, 1.389052835E-03,-2.851398449E-06, 0.000000000E+00, 8.777269977E-05
       385, 0.000000000E+00,-8.744879820E-12, 0.000000000E+00, 4.550408125E-01, 9.539819956E-01, 2.071192721E-03, 7.583874976E-04, 1.389052370E-03,-1.507851266E-08, 0.000000000E+00, 0.000000000E+00
