nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       364, 0.000000000E+00,-5.326352119E-01,-6.938893904E-18, 4.249115884E-01, 9.223845005E-01, 3.704658011E-03, 1.126009505E-03, 2.191371750E-03,-9.634769522E-04, 0.000000000E+00, 2.866226435E-01
       365, 0.000000000E+00,-5.313184261E-01,-6.938893904E-18, 4.252611995E-01, 9.227613211E-01, 3.696068656E-03, 1.124026254E-03, 2.186689526E-03,-9.611044079E-04, 0.000000000E+00, 2.855971456E-01
       366, 0.000000000E+00,-5.300016403E-01,-6.938893904E-18, 4.256096482E-01, 9.231365919E-01, 3.687491640E-03, 1.122044050E-03, 2.182015684E-03,-9.587317472E-04, 0.000000000E+00, 2.846069634E-01
       367, 0.000000000E+00,-5.286848545E-01,-6.938893904E-18, 4.259570241E-01, 9.235107899E-01, 3.678927664E-03, 1.120063011E-03, 2.177350689E-03,-9.563592030E-04, 0.000000000E+00, 2.835481763E-01
       368, 0.000000000E+00,-5.273681283E-01,-6.938893904E-18, 4.263032973E-01, 9.238834977E-01, 3.670376260E-03, 1.118083135E-03, 2.172694542E-03,-9.539866587E-04, 0.000000000E+00, 2.825225890E-01
       369, 0.000000000E+00,-5.260513425E-01,-6.938893904E-18, 4.266484380E-01, 9.242548347E-01, 3.661837894E-03, 1.116104191E-03, 2.168047242E-03,-9.516141145E-04, 0.000000000E+00, 2.815302610E-01
       370, 0.000000000E+00,-5.247345567E-01,-6.938893904E-18, 4.269924760E-01, 9.246249199E-01, 3.653312102E-03, 1.114126528E-03, 2.163408790E-03,-9.492414538E-04, 0.000000000E+00, 2.805047631E-01
       371, 0.000000000E+00,-5.234177709E-01,-6.938893904E-18, 4.273353219E-01, 9.249934554E-01, 3.644797951E-03, 1.112149796E-03, 2.158778952E-03,-9.468686185E-04, 0.000000000E+00, 2.794438601E-01
       372, 0.000000000E+00,-5.221009851E-01,-6.938893904E-18, 4.276770949E-01, 9.253607392E-01, 3.636296606E-03, 1.110174111E-03, 2.154157730E-03,-9.444956668E-04, 0.000000000E+00, 2.783496380E-01
       373, 0.000000000E+00,-5.207842588E-01,-6.938893904E-18, 4.280177355E-01, 9.257266521E-01, 3.627807368E-03, 1.108199591E-03, 2.149544889E-03,-9.421225986E-04, 0.000000000E+00, 2.773240805E-01
       374, 0.000000000E+00,-5.194674730E-01,-6.938893904E-18, 4.283572435E-01, 9.260911942E-01, 3.619330935E-03, 1.106226118E-03, 2.144940663E-03,-9.397492977E-04, 0.000000000E+00, 2.763318419E-01
       375, 0.000000000E+00,-5.181506872E-01,-6.938893904E-18, 4.286956191E-01, 9.264544249E-01, 3.610866610E-03, 1.104253810E-03, 2.140344121E-03,-9.373758221E-04, 0.000000000E+00, 2.753062844E-01
       376, 1.734723476E-18,-5.168339014E-01,-6.938893904E-18, 4.290328920E-01, 9.268162251E-01, 3.602414858E-03, 1.102282200E-03, 2.135755727E-03,-9.350022301E-04, 0.000000000E+00, 2.742807567E-01
       377, 0.000000000E+00,-5.155171156E-01,-6.938893904E-18, 4.293690324E-01, 9.271767139E-01, 3.593974980E-03, 1.100311754E-03, 2.131175715E-03,-9.326284053E-04, 0.000000000E+00, 2.732926607E-01
       378, 0.000000000E+00,-5.142003894E-01,-1.387778781E-17, 4.297041297E-01, 9.275358915E-01, 3.585547209E-03, 1.098342240E-03, 2.126603853E-03,-9.302544640E-04, 0.000000000E+00, 2.723024487E-01
       379, 0.000000000E+00,-5.128836036E-01,-1.387778781E-17, 4.300380945E-01, 9.278937578E-01, 3.577131312E-03, 1.096373890E-03, 2.122040140E-03,-9.278804064E-04, 0.000000000E+00, 2.712748051E-01
       380, 0.000000000E+00,-5.115668178E-01,-6.938893904E-18, 4.303709865E-01, 9.282503724E-01, 3.568728222E-03, 1.094406471E-03, 2.117484808E-03,-9.255061159E-04, 0.000000000E+00, 2.702846527E-01
       381, 0.000000000E+00,-5.102500319E-01,-6.938893904E-18, 4.307028651E-01, 9.286056757E-01, 3.560337238E-03, 1.092439983E-03, 2.112938091E-03,-9.231315926E-04, 0.000000000E+00, 2.693651915E-01
       382, 0.000000000E+00,-5.089332461E-01,-6.938893904E-18, 4.310336113E-01, 9.289597273E-01, 3.551958594E-03, 1.090474543E-03, 2.108399523E-03,-9.207567200E-04, 0.000000000E+00, 2.683770657E-01
       383, 0.000000000E+00,-5.076165199E-01,-6.938893904E-18, 4.313632250E-01, 9.293123484E-01, 3.543592524E-03, 1.088510267E-03, 2.103869338E-03,-9.183815564E-04, 0.000000000E+00, 2.673514783E-01
       384, 0.000000000E+00,-5.062997341E-01,-6.938893904E-18, 4.316918552E-01, 9.296637774E-01, 3.535239026E-03, 1.086547272E-03, 2.099347301E-03,-9.160063346E-04, 0.000000000E+00, 2.663946152E-01
       385, 0.000000000E+00,-5.049829483E-01,-6.938893904E-18, 4.320194423E-01, 9.300140142E-01, 3.526898334E-03, 1.084585441E-03, 2.094833646E-03,-9.136310546E-04, 0.000000000E+00, 2.654751539E-01
       386, 0.000000000E+00,-5.036661625E-01,-6.938893904E-18, 4.323459864E-01, 9.303629398E-01, 3.518569749E-03, 1.082624658E-03, 2.090328839E-03,-9.112554835E-04, 0.000000000E+00, 2.644850016E-01
       387, 0.000000000E+00,-5.023493767E-01,-6.938893904E-18, 4.326714277E-01, 9.307105541E-01, 3.510254202E-03, 1.080665039E-03, 2.085831948E-03,-9.088797960E-04, 0.000000000E+00, 2.635321617E-01
       388, 0.000000000E+00,-5.010326505E-01,-6.938893904E-18, 4.329958558E-01, 9.310569763E-01, 3.501950996E-03, 1.078706817E-03, 2.081344370E-03,-9.065039922E-04, 0.000000000E+00, 2.626824379E-01
       389, 0.000000000E+00,-4.997158349E-01,-1.387778781E-17, 4.333192706E-01, 9.314022064E-01, 3.493661061E-03, 1.076749992E-03, 2.076865174E-03,-9.041279554E-04, 0.000000000E+00, 2.616912425E-01
       390, 0.000000000E+00,-4.983990788E-01,-1.387778781E-17, 4.336416423E-01, 9.317461252E-01, 3.485383699E-03, 1.074794680E-03, 2.072394593E-03,-9.017518023E-04, 0.000000000E+00, 2.606667280E-01
       391, 0.000000000E+00,-4.970822930E-01,-1.387778781E-17, 4.339629114E-01, 9.320887327E-01, 3.477119375E-03, 1.072840532E-03, 2.067932393E-03,-8.993754745E-04, 0.000000000E+00, 2.597472370E-01
       392, 0.000000000E+00,-4.957655370E-01,-1.387778781E-17, 4.342831671E-01, 9.324302077E-01, 3.468868556E-03, 1.070888015E-03, 2.063478809E-03,-8.969989140E-04, 0.000000000E+00, 2.588278055E-01
       393, 0.000000000E+00,-4.944487512E-01,-1.387778781E-17, 4.346023798E-01, 9.327703714E-01, 3.460631240E-03, 1.068936894E-03, 2.059033606E-03,-8.946222952E-04, 0.000000000E+00, 2.578719854E-01
       394, 0.000000000E+00,-4.931319654E-01,-6.938893904E-18, 4.349205494E-01, 9.331094027E-01, 3.452406963E-03, 1.066987286E-03, 2.054597717E-03,-8.922456182E-04, 0.000000000E+00, 2.569535077E-01
       395, 0.000000000E+00,-4.918152094E-01,-6.938893904E-18, 4.352377057E-01, 9.334471226E-01, 3.444196656E-03, 1.065039076E-03, 2.050170442E-03,-8.898688247E-04, 0.000000000E+00, 2.559986711E-01
       396, 0.000000000E+00,-4.904984236E-01,-6.938893904E-18, 4.355537891E-01, 9.337835312E-01, 3.435999621E-03, 1.063092495E-03, 2.045752015E-03,-8.874920895E-04, 0.000000000E+00, 2.550438643E-01
       397, 0.000000000E+00,-4.891816676E-01,-2.081668171E-17, 4.358687997E-01, 9.341187477E-01, 3.427817021E-03, 1.061147545E-03, 2.041343134E-03,-8.851154707E-04, 0.000000000E+00, 2.541244030E-01
       398, 0.000000000E+00,-4.878648818E-01,-1.387778781E-17, 4.361827970E-01, 9.344527721E-01, 3.419648856E-03, 1.059204340E-03, 2.036943333E-03,-8.827388519E-04, 0.000000000E+00, 2.531686127E-01
       399, 0.000000000E+00,-4.865480959E-01,-6.938893904E-18, 4.364957213E-01, 9.347854853E-01, 3.411493264E-03, 1.057262882E-03, 2.032552846E-03,-8.803622331E-04, 0.000000000E+00, 2.522501051E-01
       400, 0.000000000E+00,-4.852313399E-01,-6.938893904E-18, 4.368076921E-01, 9.351171255E-01, 3.403351642E-03, 1.055322937E-03, 2.028170973E-03,-8.779853815E-04, 0.000000000E+00, 2.513306737E-01
       401, 0.000000000E+00,-4.839145541E-01,-1.040834086E-17, 4.371186495E-01, 9.354474545E-01, 3.395223292E-03, 1.053384738E-03, 2.023797948E-03,-8.756083553E-04, 0.000000000E+00, 2.504456043E-01
       402, 0.000000000E+00,-4.825977683E-01,-1.387778781E-17, 4.374285340E-01, 9.357765913E-01, 3.387108911E-03, 1.051448053E-03, 2.019434236E-03,-8.732313290E-04, 0.000000000E+00, 2.495270967E-01
       403, 0.000000000E+00,-4.812810123E-01,-2.081668171E-17, 4.377374053E-01, 9.361045361E-01, 3.379008267E-03, 1.049512997E-03, 2.015079372E-03,-8.708543028E-04, 0.000000000E+00, 2.485722899E-01
       404, 0.000000000E+00,-4.799642265E-01,-1.387778781E-17, 4.380452335E-01, 9.364312887E-01, 3.370921593E-03, 1.047580037E-03, 2.010734053E-03,-8.684771601E-04, 0.000000000E+00, 2.477235496E-01
       405, 0.000000000E+00,-4.786474705E-01,-1.387778781E-17, 4.383521378E-01, 9.367569089E-01, 3.362849355E-03, 1.045649173E-03, 2.006398048E-03,-8.661001921E-04, 0.000000000E+00, 2.468748093E-01
       406, 0.000000000E+00,-4.773306847E-01,-6.938893904E-18, 4.386580586E-01, 9.370813370E-01, 3.354791785E-03, 1.043720171E-03, 2.002071589E-03,-8.637233404E-04, 0.000000000E+00, 2.459544241E-01
       407, 1.734723476E-18,-4.760138988E-01,-6.938893904E-18, 4.389630258E-01, 9.374047518E-01, 3.346748417E-03, 1.041793264E-03, 1.997754909E-03,-8.613464888E-04, 0.000000000E+00, 2.450712621E-01
       408, 0.000000000E+00,-4.746971428E-01,-1.387778781E-17, 4.392669201E-01, 9.377267957E-01, 3.338718088E-03, 1.039867871E-03, 1.993446611E-03,-8.589694044E-04, 0.000000000E+00, 2.441518009E-01
       409, 1.734723476E-18,-4.733803570E-01,-1.387778781E-17, 4.395697713E-01, 9.380476475E-01, 3.330701729E-03, 1.037944574E-03, 1.989146927E-03,-8.565920871E-04, 0.000000000E+00, 2.431969941E-01
       410, 0.000000000E+00,-4.720636010E-01,-1.387778781E-17, 4.398716092E-01, 9.383673668E-01, 3.322699107E-03, 1.036023023E-03, 1.984856557E-03,-8.542146534E-04, 0.000000000E+00, 2.423128933E-01
       411, 0.000000000E+00,-4.707468152E-01,-1.387778781E-17, 4.401724339E-01, 9.386857748E-01, 3.314711154E-03, 1.034103683E-03, 1.980575267E-03,-8.518372197E-04, 0.000000000E+00, 2.414632440E-01
       412, 0.000000000E+00,-4.694300294E-01,-6.938893904E-18, 4.404723048E-01, 9.390031099E-01, 3.306738334E-03, 1.032186556E-03, 1.976303756E-03,-8.494598442E-04, 0.000000000E+00, 2.405800521E-01
       413, 0.000000000E+00,-4.681132734E-01,-6.938893904E-18, 4.407711625E-01, 9.393193722E-01, 3.298779484E-03, 1.030271407E-03, 1.972041093E-03,-8.470824687E-04, 0.000000000E+00, 2.396605909E-01
       414, 0.000000000E+00,-4.667964876E-01,-2.081668171E-17, 4.410690069E-01, 9.396343231E-01, 3.290834604E-03, 1.028358238E-03, 1.967787277E-03,-8.447050350E-04, 0.000000000E+00, 2.387402505E-01
       415, 0.000000000E+00,-4.654797018E-01,-1.387778781E-17, 4.413657784E-01, 9.399480820E-01, 3.282903694E-03, 1.026446931E-03, 1.963542774E-03,-8.423273684E-04, 0.000000000E+00, 2.378924042E-01
       416, 0.000000000E+00,-4.641629457E-01,-1.387778781E-17, 4.416616261E-01, 9.402607679E-01, 3.274987452E-03, 1.024538069E-03, 1.959307585E-03,-8.399498183E-04, 0.000000000E+00, 2.369729429E-01
       417, 0.000000000E+00,-4.628461599E-01,-1.387778781E-17, 4.419565201E-01, 9.405722618E-01, 3.267086344E-03, 1.022631302E-03, 1.955082174E-03,-8.375722682E-04, 0.000000000E+00, 2.360888720E-01
       418, 0.000000000E+00,-4.615294039E-01,-1.387778781E-17, 4.422503412E-01, 9.408826232E-01, 3.259199904E-03, 1.020726631E-03, 1.950865611E-03,-8.351946599E-04, 0.000000000E+00, 2.352754921E-01
       419, 5.204170428E-18,-4.602126181E-01,-1.734723476E-17, 4.425432086E-01, 9.411917925E-01, 3.251327435E-03, 1.018823823E-03, 1.946658478E-03,-8.328169351E-04, 0.000000000E+00, 2.343551517E-01
       420, 0.000000000E+00,-4.588958323E-01,-2.428612866E-17, 4.428350925E-01, 9.414998293E-01, 3.243468702E-03, 1.016923226E-03, 1.942460425E-03,-8.304390358E-04, 0.000000000E+00, 2.335426509E-01
       421, 0.000000000E+00,-4.575790763E-01,-2.775557562E-17, 4.431260228E-01, 9.418067932E-01, 3.235625103E-03, 1.015024958E-03, 1.938271569E-03,-8.280611364E-04, 0.000000000E+00, 2.326585650E-01
       422, 0.000000000E+00,-4.562622905E-01,-2.081668171E-17, 4.434159398E-01, 9.421125650E-01, 3.227796871E-03, 1.013128785E-03, 1.934092143E-03,-8.256834699E-04, 0.000000000E+00, 2.317391038E-01
       423, 0.000000000E+00,-4.549455345E-01,-2.428612866E-17, 4.437048733E-01, 9.424172044E-01, 3.219983308E-03, 1.011234708E-03, 1.929922029E-03,-8.233055705E-04, 0.000000000E+00, 2.309257388E-01
       424, 0.000000000E+00,-4.536287487E-01,-1.387778781E-17, 4.439927936E-01, 9.427206516E-01, 3.212183714E-03, 1.009342726E-03, 1.925760880E-03,-8.209274383E-04, 0.000000000E+00, 2.300761342E-01
       425, 0.000000000E+00,-4.523119628E-01,-1.387778781E-17, 4.442797899E-01, 9.430230260E-01, 3.204399254E-03, 1.007452956E-03, 1.921609044E-03,-8.185493061E-04, 0.000000000E+00, 2.291929126E-01
       426, 0.000000000E+00,-4.509952068E-01,-2.428612866E-17, 4.445658326E-01, 9.433243275E-01, 3.196629463E-03, 1.005565748E-03, 1.917466871E-03,-8.161711739E-04, 0.000000000E+00, 2.283441722E-01
       427, 0.000000000E+00,-4.496784210E-01,-2.081668171E-17, 4.448508620E-01, 9.436244369E-01, 3.188874107E-03, 1.003680751E-03, 1.913334010E-03,-8.137929253E-04, 0.000000000E+00, 2.275308073E-01
       428, 0.000000000E+00,-4.483616650E-01,-2.775557562E-17, 4.451349676E-01, 9.439234734E-01, 3.181133885E-03, 1.001797966E-03, 1.909210579E-03,-8.114145603E-04, 0.000000000E+00, 2.266113460E-01
       429, 0.000000000E+00,-4.470448792E-01,-2.428612866E-17, 4.454180598E-01, 9.442213178E-01, 3.173408331E-03, 9.999175090E-04, 1.905096578E-03,-8.090361371E-04, 0.000000000E+00, 2.257617712E-01
       430, 0.000000000E+00,-4.457280934E-01,-1.734723476E-17, 4.457001686E-01, 9.445180893E-01, 3.165697679E-03, 9.980397299E-04, 1.900992123E-03,-8.066576556E-04, 0.000000000E+00, 2.249492556E-01
       431, 0.000000000E+00,-4.444113374E-01,-2.081668171E-17, 4.459813237E-01, 9.448136687E-01, 3.158001695E-03, 9.961640462E-04, 1.896897098E-03,-8.042791160E-04, 0.000000000E+00, 2.241005301E-01
       432, 0.000000000E+00,-4.430945516E-01,-2.428612866E-17, 4.462614655E-01, 9.451081753E-01, 3.150320612E-03, 9.942906909E-04, 1.892811269E-03,-8.019004017E-04, 0.000000000E+00, 2.232509553E-01
       433, 0.000000000E+00,-4.417777658E-01,-2.775557562E-17, 4.465406835E-01, 9.454015493E-01, 3.142654896E-03, 9.924198966E-04, 1.888735220E-03,-7.995215710E-04, 0.000000000E+00, 2.223677039E-01
       434, 1.734723476E-18,-4.404610097E-01,-2.081668171E-17, 4.468189478E-01, 9.456939101E-01, 3.135004546E-03, 9.905516636E-04, 1.884668716E-03,-7.971427403E-04, 0.000000000E+00, 2.215543240E-01
       435, 0.000000000E+00,-4.391442239E-01,-2.428612866E-17, 4.470962286E-01, 9.459850788E-01, 3.127369331E-03, 9.886859916E-04, 1.880611526E-03,-7.947639097E-04, 0.000000000E+00, 2.207409590E-01
       436, 1.734723476E-18,-4.378274679E-01,-2.081668171E-17, 4.473725557E-01, 9.462751746E-01, 3.119749017E-03, 9.868226480E-04, 1.876563765E-03,-7.923848461E-04, 0.000000000E+00, 2.198922336E-01
       437, 0.000000000E+00,-4.365106821E-01,-2.428612866E-17, 4.476479292E-01, 9.465641975E-01, 3.112144303E-03, 9.849620983E-04, 1.872525783E-03,-7.900057826E-04, 0.000000000E+00, 2.190780342E-01
       438, 0.000000000E+00,-4.351938963E-01,-2.081668171E-17, 4.479224086E-01, 9.468520880E-01, 3.104555886E-03, 9.831041098E-04, 1.868497697E-03,-7.876267191E-04, 0.000000000E+00, 2.182301283E-01
       439, 0.000000000E+00,-4.338771403E-01,-2.775557562E-17, 4.481958747E-01, 9.471389055E-01, 3.096982604E-03, 9.812489152E-04, 1.864479389E-03,-7.852476556E-04, 0.000000000E+00, 2.173460424E-01
       440, 0.000000000E+00,-4.325603545E-01,-2.081668171E-17, 4.484682679E-01, 9.474245310E-01, 3.089424921E-03, 9.793961653E-04, 1.860470511E-03,-7.828684174E-04, 0.000000000E+00, 2.165326774E-01
       441, 0.000000000E+00,-4.312435985E-01,-1.387778781E-17, 4.487397671E-01, 9.477090836E-01, 3.081882838E-03, 9.775462095E-04, 1.856471295E-03,-7.804890629E-04, 0.000000000E+00, 2.157192975E-01
       442, 0.000000000E+00,-4.299268126E-01,-1.387778781E-17, 4.490102828E-01, 9.479925632E-01, 3.074356355E-03, 9.756989894E-04, 1.852481742E-03,-7.781096501E-04, 0.000000000E+00, 2.148343921E-01
       443, 0.000000000E+00,-4.286100268E-01,-1.387778781E-17, 4.492798448E-01, 9.482749104E-01, 3.066845238E-03, 9.738544468E-04, 1.848501735E-03,-7.757301209E-04, 0.000000000E+00, 2.139864564E-01
       444, 0.000000000E+00,-4.272932708E-01,-1.387778781E-17, 4.495484829E-01, 9.485561848E-01, 3.059349954E-03, 9.720128728E-04, 1.844531856E-03,-7.733505918E-04, 0.000000000E+00, 2.131730914E-01
       445, 0.000000000E+00,-4.259764850E-01,-1.387778781E-17, 4.498161077E-01, 9.488363862E-01, 3.051871201E-03, 9.701741510E-04, 1.840571989E-03,-7.709711790E-04, 0.000000000E+00, 2.123942971E-01
       446, 1.734723476E-18,-4.246596992E-01,-6.938893904E-18, 4.500828087E-01, 9.491155148E-01, 3.044408746E-03, 9.683382814E-04, 1.836622134E-03,-7.685916498E-04, 0.000000000E+00, 2.115463614E-01
       447,-1.734723476E-18,-4.233429432E-01,-6.938893904E-18, 4.503485560E-01, 9.493935108E-01, 3.036961425E-03, 9.665051475E-04, 1.832681941E-03,-7.662120042E-04, 0.000000000E+00, 2.107329965E-01
       448, 1.734723476E-18,-4.220261574E-01,-6.938893904E-18, 4.506133199E-01, 9.496704340E-01, 3.029530868E-03, 9.646749240E-04, 1.828751643E-03,-7.638323586E-04, 0.000000000E+00, 2.099196315E-01
       449, 0.000000000E+00,-4.207094014E-01,-6.938893904E-18, 4.508772492E-01, 9.499463439E-01, 3.022116609E-03, 9.628477274E-04, 1.824831590E-03,-7.614527713E-04, 0.000000000E+00, 2.091416121E-01
       450, 0.000000000E+00,-4.193926156E-01,-1.387778781E-17, 4.511401951E-01, 9.502211809E-01, 3.014718648E-03, 9.610233828E-04, 1.820920967E-03,-7.590730675E-04, 0.000000000E+00, 2.083628178E-01
       451, 0.000000000E+00,-4.180758297E-01,-1.387778781E-17, 4.514022171E-01, 9.504950047E-01, 3.007336520E-03, 9.592020651E-04, 1.817020588E-03,-7.566931890E-04, 0.000000000E+00, 2.075148821E-01
       452, 0.000000000E+00,-4.167590737E-01,-1.387778781E-17, 4.516633153E-01, 9.507677555E-01, 2.999971155E-03, 9.573838906E-04, 1.813130104E-03,-7.543134852E-04, 0.000000000E+00, 2.067368925E-01
       453, 0.000000000E+00,-4.154422879E-01,-2.081668171E-17, 4.519234300E-01, 9.510394335E-01, 2.992621623E-03, 9.555685101E-04, 1.809249166E-03,-7.519335486E-04, 0.000000000E+00, 2.059235126E-01
       454, 0.000000000E+00,-4.141255319E-01,-6.938893904E-18, 4.521827102E-01, 9.513100982E-01, 2.985288855E-03, 9.537561564E-04, 1.805378590E-03,-7.495536702E-04, 0.000000000E+00, 2.051101625E-01
       455, 0.000000000E+00,-4.128087461E-01,-6.938893904E-18, 4.524409771E-01, 9.515795708E-01, 2.977972152E-03, 9.519468877E-04, 1.801517792E-03,-7.471736753E-04, 0.000000000E+00, 2.043313682E-01
       456, 1.734723476E-18,-4.114919603E-01,-1.387778781E-17, 4.526983500E-01, 9.518481493E-01, 2.970671980E-03, 9.501407621E-04, 1.797667239E-03,-7.447936805E-04, 0.000000000E+00, 2.035541236E-01
       457, 0.000000000E+00,-4.101752043E-01,-1.387778781E-17, 4.529548287E-01, 9.521156549E-01, 2.963388572E-03, 9.483376634E-04, 1.793826697E-03,-7.424135692E-04, 0.000000000E+00, 2.027407587E-01
       458, 0.000000000E+00,-4.088584185E-01,-1.040834086E-17, 4.532104731E-01, 9.523822665E-01, 2.956122393E-03, 9.465379408E-04, 1.789996866E-03,-7.400336326E-04, 0.000000000E+00, 2.020327449E-01
       459, 0.000000000E+00,-4.075416327E-01,-6.938893904E-18, 4.534651339E-01, 9.526476860E-01, 2.948872279E-03, 9.447413031E-04, 1.786177047E-03,-7.376535796E-04, 0.000000000E+00, 2.012908459E-01
       460, 1.734723476E-18,-4.062248766E-01,-6.938893904E-18, 4.537189305E-01, 9.529122114E-01, 2.941639628E-03, 9.429480415E-04, 1.782367472E-03,-7.352735847E-04, 0.000000000E+00, 2.004774809E-01
       461, 1.734723476E-18,-4.049080908E-01,-1.387778781E-17, 4.539718628E-01, 9.531757832E-01, 2.934423974E-03, 9.411582723E-04, 1.778568607E-03,-7.328937063E-04, 0.000000000E+00, 1.996994913E-01
       462, 1.734723476E-18,-4.035913348E-01,-1.387778781E-17, 4.542238712E-01, 9.534382224E-01, 2.927225316E-03, 9.393717046E-04, 1.774779987E-03,-7.305138861E-04, 0.000000000E+00, 1.989214867E-01
       463, 0.000000000E+00,-4.022745490E-01,-1.387778781E-17, 4.544749260E-01, 9.536996484E-01, 2.920043189E-03, 9.375885129E-04, 1.771001611E-03,-7.281340077E-04, 0.000000000E+00, 1.981427372E-01
       464, 0.000000000E+00,-4.009577632E-01,-1.387778781E-17, 4.547250271E-01, 9.539599419E-01, 2.912877593E-03, 9.358085226E-04, 1.767233247E-03,-7.257539546E-04, 0.000000000E+00, 1.973300874E-01
       465, 0.000000000E+00,-3.996410072E-01,-1.040834086E-17, 4.549742937E-01, 9.542193413E-01, 2.905729925E-03, 9.340319666E-04, 1.763475128E-03,-7.233739598E-04, 0.000000000E+00, 1.965874732E-01
       466, 0.000000000E+00,-3.983242214E-01,-6.938893904E-18, 4.552226365E-01, 9.544777870E-01, 2.898599487E-03, 9.322589613E-04, 1.759727951E-03,-7.209941978E-04, 0.000000000E+00, 1.958448291E-01
       467, 0.000000000E+00,-3.970074654E-01,-6.938893904E-18, 4.554700851E-01, 9.547351003E-01, 2.891486278E-03, 9.304892737E-04, 1.755990786E-03,-7.186142029E-04, 0.000000000E+00, 1.950314641E-01
       468, 0.000000000E+00,-3.956906796E-01,-6.938893904E-18, 4.557165504E-01, 9.549913406E-01, 2.884389833E-03, 9.287227876E-04, 1.752263866E-03,-7.162341499E-04, 0.000000000E+00, 1.942527145E-01
       469, 0.000000000E+00,-3.943738937E-01,-1.040834086E-17, 4.559621215E-01, 9.552466273E-01, 2.877310850E-03, 9.269596776E-04, 1.748547656E-03,-7.138540968E-04, 0.000000000E+00, 1.935108006E-01
       470, 0.000000000E+00,-3.930571377E-01,-6.938893904E-18, 4.562067986E-01, 9.555009007E-01, 2.870248631E-03, 9.251999436E-04, 1.744841458E-03,-7.114738692E-04, 0.000000000E+00, 1.926974356E-01
       471, 0.000000000E+00,-3.917403519E-01,-6.938893904E-18, 4.564505816E-01, 9.557541609E-01, 2.863204340E-03, 9.234438185E-04, 1.741145970E-03,-7.090937579E-04, 0.000000000E+00, 1.919187158E-01
       472, 0.000000000E+00,-3.904235661E-01,-6.938893904E-18, 4.566934407E-01, 9.560064077E-01, 2.856178908E-03, 9.216914186E-04, 1.737461425E-03,-7.067137049E-04, 0.000000000E+00, 1.911768019E-01
       473, 0.000000000E+00,-3.891068101E-01,-6.938893904E-18, 4.569354057E-01, 9.562575817E-01, 2.849170938E-03, 9.199424530E-04, 1.733787358E-03,-7.043337682E-04, 0.000000000E+00, 1.903988123E-01
       474, 0.000000000E+00,-3.877900243E-01,-6.938893904E-18, 4.571764767E-01, 9.565078616E-01, 2.842180198E-03, 9.181970963E-04, 1.730123768E-03,-7.019537734E-04, 0.000000000E+00, 1.896915287E-01
       475, 0.000000000E+00,-3.864732683E-01,-1.040834086E-17, 4.574166536E-01, 9.567570686E-01, 2.835207386E-03, 9.164555813E-04, 1.726471120E-03,-6.995737785E-04, 0.000000000E+00, 1.889135242E-01
       476, 0.000000000E+00,-3.851564825E-01,-6.938893904E-18, 4.576559067E-01, 9.570053220E-01, 2.828252036E-03, 9.147176752E-04, 1.722828834E-03,-6.971937255E-04, 0.000000000E+00, 1.880994439E-01
       477, 0.000000000E+00,-3.838396966E-01,-6.938893904E-18, 4.578942358E-01, 9.572525024E-01, 2.821314847E-03, 9.129834943E-04, 1.719197142E-03,-6.948136725E-04, 0.000000000E+00, 1.873575151E-01
       478, 0.000000000E+00,-3.825229406E-01,-6.938893904E-18, 4.581316710E-01, 9.574987292E-01, 2.814395819E-03, 9.112531552E-04, 1.715576043E-03,-6.924336776E-04, 0.000000000E+00, 1.866148710E-01
       479, 0.000000000E+00,-3.812061548E-01,-6.938893904E-18, 4.583682120E-01, 9.577439427E-01, 2.807494719E-03, 9.095263667E-04, 1.711965888E-03,-6.900536246E-04, 0.000000000E+00, 1.858368665E-01
       480, 0.000000000E+00,-3.798893988E-01,-6.938893904E-18, 4.586038888E-01, 9.579881430E-01, 2.800611779E-03, 9.078034200E-04, 1.708366210E-03,-6.876735715E-04, 0.000000000E+00, 1.850588620E-01
       481, 0.000000000E+00,-3.785726130E-01,-6.938893904E-18, 4.588386416E-01, 9.582313895E-01, 2.793746535E-03, 9.060844313E-04, 1.704777475E-03,-6.852936349E-04, 0.000000000E+00, 1.843155324E-01
       482, 0.000000000E+00,-3.772558272E-01, 0.000000000E+00, 4.590724707E-01, 9.584735632E-01, 2.786899451E-03, 9.043691680E-04, 1.701199333E-03,-6.829136400E-04, 0.000000000E+00, 1.835382283E-01
       483, 0.000000000E+00,-3.759390712E-01, 0.000000000E+00, 4.593054056E-01, 9.587147832E-01, 2.780070994E-03, 9.026577463E-04, 1.697631786E-03,-6.805335870E-04, 0.000000000E+00, 1.827955693E-01
       484, 0.000000000E+00,-3.746222854E-01, 0.000000000E+00, 4.595374465E-01, 9.589550495E-01, 2.773261163E-03, 9.009501082E-04, 1.694075065E-03,-6.781535922E-04, 0.000000000E+00, 1.821236610E-01
       485, 0.000000000E+00,-3.733055294E-01, 0.000000000E+00, 4.597686529E-01, 9.591943026E-01, 2.766469028E-03, 8.992463117E-04, 1.690529054E-03,-6.757735391E-04, 0.000000000E+00, 1.813456714E-01
